Submitted,Faction,Class,Sex,Homeland,Strength,Intelligence,Willpower,Dexterity,Constitution,Sum
2013-09-26 01:15:54,Human,Channeler,Male,Two Rivers,11,15,19,15,12,72
2013-09-26 01:13:01,Human,Channeler,Male,Two Rivers,12,14,19,11,15,71
2013-09-26 01:10:00,Human,Channeler,Male,Two Rivers,17,18,16,14,10,75
2013-09-26 01:06:22,Human,Channeler,Male,Two Rivers,12,15,19,12,15,73
2013-09-26 01:03:16,Human,Channeler,Male,Two Rivers,13,16,17,12,12,70
2013-09-26 00:59:59,Human,Channeler,Male,Two Rivers,14,15,17,11,14,71
2013-09-26 00:56:26,Human,Channeler,Male,Two Rivers,15,15,18,11,12,71
2013-09-26 00:53:13,Human,Channeler,Male,Two Rivers,17,15,19,11,10,72
2013-09-26 00:50:02,Human,Channeler,Male,Two Rivers,15,16,18,13,9,71
2013-09-26 00:47:03,Human,Channeler,Male,Two Rivers,13,16,19,11,12,71
2013-09-26 00:43:56,Human,Channeler,Male,Two Rivers,11,18,19,10,12,70
2013-09-26 00:39:55,Human,Channeler,Male,Two Rivers,12,19,18,14,12,75
2013-09-26 00:37:46,Human,Channeler,Male,Two Rivers,12,18,17,11,13,71
2013-09-26 00:34:45,Human,Channeler,Male,Two Rivers,14,15,17,15,10,71
2013-09-26 00:31:41,Human,Channeler,Male,Two Rivers,17,15,19,14,13,78
2013-09-26 00:29:22,Human,Channeler,Male,Two Rivers,12,15,17,14,12,70
2013-09-26 00:26:35,Human,Channeler,Male,Two Rivers,15,18,15,15,15,78
2013-09-26 00:24:12,Human,Channeler,Male,Two Rivers,13,17,17,12,12,71
2013-09-26 00:22:02,Human,Channeler,Male,Two Rivers,13,18,16,14,13,74
2013-09-26 00:19:39,Human,Channeler,Male,Two Rivers,13,17,19,14,12,75
2013-09-26 00:17:50,Human,Channeler,Male,Two Rivers,14,17,19,13,12,75
2013-09-26 00:14:48,Human,Channeler,Male,Two Rivers,13,18,18,13,13,75
2013-09-19 18:01:52,Human,Channeler,Female,Two Rivers,13,15,19,13,13,73
2013-09-19 18:01:52,Human,Channeler,Female,Two Rivers,13,18,19,10,12,72
2013-09-19 18:01:51,Human,Channeler,Female,Two Rivers,14,15,17,15,12,73
2013-09-19 18:01:51,Human,Channeler,Female,Two Rivers,15,16,18,14,12,75
2013-09-19 18:01:50,Human,Channeler,Female,Two Rivers,12,19,17,11,11,70
2013-09-19 18:01:50,Human,Channeler,Female,Two Rivers,16,18,14,13,12,73
2013-09-19 18:01:50,Human,Channeler,Female,Two Rivers,15,17,17,10,12,71
2013-09-19 18:01:49,Human,Channeler,Female,Two Rivers,15,12,16,13,14,70
2013-09-19 18:01:49,Human,Channeler,Female,Two Rivers,16,16,14,13,15,74
2013-09-19 18:01:48,Human,Channeler,Female,Two Rivers,12,18,19,13,12,74
2013-09-19 18:01:48,Human,Channeler,Female,Two Rivers,16,15,17,12,11,71
2013-09-19 18:01:47,Human,Channeler,Female,Two Rivers,12,19,18,14,10,73
2013-03-11 15:36:49,Human,Channeler,Male,Two Rivers,13,15,19,14,9,70
2013-03-11 15:32:04,Human,Channeler,Male,Two Rivers,10,14,17,14,16,71
2013-03-11 15:27:41,Human,Channeler,Male,Two Rivers,10,14,18,14,15,71
2013-03-11 15:23:29,Human,Channeler,Male,Two Rivers,13,14,15,14,15,71
2013-03-11 15:19:20,Human,Channeler,Male,Two Rivers,15,15,15,14,15,74
2013-03-11 15:15:44,Human,Channeler,Male,Two Rivers,11,15,19,11,15,71
2013-03-11 15:11:30,Human,Channeler,Male,Two Rivers,14,15,14,15,14,72
2012-09-18 16:17:02,Human,Channeler,Male,Two Rivers,16,14,16,14,12,72
2012-09-18 16:14:38,Human,Channeler,Male,Two Rivers,13,14,14,15,17,73
2012-09-18 16:11:38,Human,Channeler,Male,Two Rivers,15,13,15,15,16,74
2012-09-18 16:08:41,Human,Channeler,Male,Two Rivers,17,11,14,15,17,74
2012-09-18 16:05:39,Human,Channeler,Male,Two Rivers,13,14,16,18,12,73
2012-09-18 16:00:22,Human,Channeler,Male,Two Rivers,12,12,17,15,14,70
2012-09-18 15:57:50,Human,Channeler,Male,Two Rivers,17,11,14,18,15,75
